7656599,57102,5,2021-03-16,1,2021-03-21,2021-04-04,13046.0
7656600,57143,3,2021-03-16,8,2021-03-22,2021-03-25,2390.0
7656601,57328,3,2021-03-16,5,2021-03-19,2021-04-05,22942.0
7656602,57150,4,2021-03-16,7,2021-03-18,2021-03-27,19562.4
7656603,57346,3,2021-03-17,1,2021-03-18,2021-03-20,3463.0
7656604,57120,3,2021-03-17,3,2021-03-20,2021-03-29,27963.0
7656605,57283,4,2021-03-17,7,2021-03-21,2021-04-03,37835.65
7656606,57373,5,2021-03-17,3,2021-03-22,2021-04-09,38933.0
7656607,57275,4,2021-03-17,3,2021-03-26,2021-04-02,11111.2
7656608,57385,4,2021-03-17,2,2021-03-27,2021-03-31,8001.85
7656609,57403,5,2021-03-18,8,2021-03-24,2021-04-10,30559.0
7656610,57228,4,2021-03-18,7,2021-03-27,2021-04-05,6543.6
7656611,57346,3,2021-03-18,1,2021-03-25,2021-03-27,23184.0
7656612,57249,3,2021-03-18,7,2021-03-23,2021-03-27,23234.0
7656613,57375,3,2021-03-18,8,2021-03-19,2021-03-21,25101.0
7656614,57190,5,2021-03-18,6,2021-03-26,2021-04-07,9827.0
7656615,57120,4,2021-03-18,1,2021-03-26,2021-04-13,15587.6
7656616,57289,4,2021-03-19,5,2021-03-20,2021-04-04,2325.6
7656617,57144,6,2021-03-19,7,2021-03-25,2021-04-12,16938.0
7656618,57242,6,2021-03-19,2,2021-03-25,2021-03-27,14695.0
7656619,57269,3,2021-03-19,6,2021-03-21,2021-04-10,45588.0
7656620,57136,4,2021-03-19,2,2021-03-23,2021-04-04,33072.35
7656621,57113,4,2021-03-19,2,2021-03-26,2021-03-28,12810.75
7656622,57102,4,2021-03-19,8,2021-03-20,2021-03-25,29343.6
7656623,57357,3,2021-03-19,6,2021-03-24,2021-04-07,19723.0
7656624,57155,4,2021-03-20,4,2021-03-26,2021-04-10,5824.45
7656625,57374,4,2021-03-20,4,2021-03-29,2021-04-06,4621.75
7656626,57244,4,2021-03-20,3,2021-03-28,2021-04-01,3800.0
7656627,57349,4,2021-03-20,4,2021-03-24,2021-04-12,18175.4
7656628,57341,5,2021-03-20,7,2021-03-21,2021-04-05,1440.0
7656629,57320,4,2021-03-20,1,2021-03-24,2021-03-29,32565.05
7656630,57398,6,2021-03-20,7,2021-03-28,2021-04-09,8847.0
7656631,57239,4,2021-03-21,4,2021-03-25,2021-03-30,1216.0
7656632,57220,4,2021-03-21,3,2021-03-23,2021-04-07,14041.95
7656633,57233,4,2021-03-21,2,2021-03-26,2021-04-10,38047.5
7656634,57320,2,2021-03-21,3,2021-03-24,2021-03-28,29584.0
7656635,57213,3,2021-03-21,1,2021-03-23,2021-03-25,17109.0
7656636,57088,4,2021-03-21,6,2021-03-25,2021-04-02,41266.1
7656637,57303,6,2021-03-22,8,2021-03-31,2021-04-01,59251.0
7656638,57330,4,2021-03-22,7,2021-03-25,2021-04-13,17965.45
7656639,57346,4,2021-03-22,8,2021-03-26,2021-04-13,7120.25
7656640,57375,6,2021-03-22,4,2021-03-30,2021-04-13,32673.0
7656641,57281,4,2021-03-22,5,2021-03-24,2021-03-27,25140.8
7656642,57208,4,2021-03-22,2,2021-04-01,2021-04-18,11817.05
7656643,57238,4,2021-03-22,4,2021-03-24,2021-04-10,16092.05
7656644,57112,3,2021-03-22,3,2021-03-24,2021-03-27,19999.0
7656645,57202,4,2021-03-22,3,2021-03-30,2021-04-16,22325.95
7656646,57260,4,2021-03-22,7,2021-03-25,2021-04-04,2052.0
7656647,57112,6,2021-03-22,1,2021-03-29,2021-04-13,35.0
7656648,57298,4,2021-03-22,7,2021-03-30,2021-04-16,1687.2
7656649,57091,6,2021-03-22,5,2021-03-27,2021-04-15,36214.0
7656650,57091,6,2021-03-23,1,2021-03-26,2021-04-10,2580.0
7656651,57099,5,2021-03-23,7,2021-03-26,2021-03-27,12408.0
7656652,57229,3,2021-03-23,8,2021-03-26,2021-03-30,15911.0
7656653,57356,2,2021-03-23,3,2021-03-27,2021-04-05,17940.0
7656654,57370,6,2021-03-23,8,2021-03-26,2021-04-08,7919.0
7656655,57158,5,2021-03-24,7,2021-04-02,2021-04-09,33159.0
7656656,57252,5,2021-03-24,2,2021-03-26,2021-03-29,8523.0
7656657,57401,3,2021-03-24,7,2021-03-28,2021-04-04,13291.0
7656658,57113,5,2021-03-24,8,2021-04-03,2021-04-18,4512.0
7656659,57298,6,2021-03-24,8,2021-03-26,2021-03-31,8565.0
7656660,57181,6,2021-03-25,5,2021-04-02,2021-04-09,10916.0
7656661,57245,4,2021-03-25,8,2021-03-30,2021-03-31,10159.3
7656662,57373,4,2021-03-25,3,2021-04-03,2021-04-13,27396.1
7656663,57355,4,2021-03-25,8,2021-04-03,2021-04-20,58963.65
7656664,57324,2,2021-03-25,8,2021-04-02,2021-04-03,9803.0
7656665,57412,4,2021-03-25,2,2021-04-02,2021-04-21,30048.5
7656666,57329,4,2021-03-25,6,2021-04-04,2021-04-12,9215.95
7656667,57261,6,2021-03-25,5,2021-03-29,2021-04-09,9127.0
7656668,57189,6,2021-03-25,8,2021-03-28,2021-04-10,6548.0
7656669,57408,5,2021-03-25,3,2021-04-04,2021-04-20,23732.0
7656670,57394,4,2021-03-26,4,2021-04-03,2021-04-04,17678.55
7656671,57104,5,2021-03-26,8,2021-03-28,2021-03-30,56100.0
7656672,57198,4,2021-03-26,1,2021-03-30,2021-04-18,23294.95
7656673,57162,3,2021-03-26,5,2021-04-01,2021-04-02,33881.0
7656674,57187,3,2021-03-26,2,2021-03-29,2021-04-05,46465.0
7656675,57081,4,2021-03-27,8,2021-04-05,2021-04-18,49380.05
7656676,57347,4,2021-03-27,4,2021-04-02,2021-04-21,18182.05
7656677,57319,5,2021-03-27,6,2021-04-03,2021-04-22,22253.0
7656678,57213,4,2021-03-27,7,2021-04-01,2021-04-18,3523.55
7656679,57339,6,2021-03-27,5,2021-04-03,2021-04-08,26516.0
7656680,57108,6,2021-03-27,4,2021-04-01,2021-04-05,58887.0
7656681,57330,2,2021-03-27,4,2021-03-29,2021-04-18,5586.0
7656682,57416,6,2021-03-27,2,2021-04-06,2021-04-18,4016.0
7656683,57413,4,2021-03-27,3,2021-04-05,2021-04-10,26196.25
7656684,57304,3,2021-03-27,5,2021-03-28,2021-04-17,13800.0
7656685,57112,4,2021-03-27,6,2021-03-29,2021-04-15,27167.15
7656686,57105,4,2021-03-28,5,2021-03-31,2021-04-18,30610.9
7656687,57252,3,2021-03-28,3,2021-04-04,2021-04-21,62217.0
7656688,57279,4,2021-03-28,7,2021-04-06,2021-04-23,7125.0
7656689,57369,4,2021-03-28,2,2021-03-30,2021-04-06,11023.8
7656690,57396,4,2021-03-28,2,2021-04-05,2021-04-14,36664.3
7656691,57353,4,2021-03-28,5,2021-04-02,2021-04-13,46926.2
7656692,57184,4,2021-03-28,3,2021-04-07,2021-04-27,401.85
7656693,57384,2,2021-03-29,5,2021-04-03,2021-04-15,19325.0
7656694,57175,5,2021-03-29,4,2021-04-07,2021-04-25,980.0
7656695,57355,5,2021-03-29,5,2021-04-03,2021-04-04,2587.0
7656696,57366,5,2021-03-29,2,2021-04-05,2021-04-09,41584.0
7656697,57417,4,2021-03-29,1,2021-04-02,2021-04-12,5528.05
7656698,57222,4,2021-03-29,5,2021-03-30,2021-04-07,19444.6
7656699,57170,4,2021-03-29,8,2021-03-31,2021-04-03,3192.0
7656700,57157,5,2021-03-30,4,2021-03-31,2021-04-11,36174.0
7656701,57166,3,2021-03-30,8,2021-04-02,2021-04-09,36042.0
7656702,57311,5,2021-03-30,3,2021-04-02,2021-04-20,30926.0
7656703,57083,6,2021-03-30,5,2021-04-05,2021-04-14,11367.0
7656704,57311,4,2021-03-30,6,2021-04-01,2021-04-18,17129.45
7656705,57250,4,2021-03-30,5,2021-04-04,2021-04-16,11164.4
7656706,57179,4,2021-03-30,3,2021-03-31,2021-04-08,3344.0
7656707,57307,1,2021-03-30,5,2021-04-09,2021-04-11,23619.0
7656708,57334,6,2021-03-30,5,2021-03-31,2021-04-15,2400.0
7656709,57149,4,2021-03-30,8,2021-04-05,2021-04-17,31584.65
7656710,57138,4,2021-03-30,1,2021-04-03,2021-04-11,12965.6
7656711,57349,3,2021-03-30,6,2021-04-07,2021-04-24,3006.0
7656712,57394,4,2021-03-30,8,2021-04-09,2021-04-11,21710.35
7656713,57088,4,2021-03-30,6,2021-04-03,2021-04-20,26908.75
7656714,57370,4,2021-03-30,8,2021-03-31,2021-04-06,8048.4
7656715,57414,5,2021-03-30,6,2021-04-01,2021-04-18,6308.0
7656716,57083,4,2021-03-30,7,2021-04-06,2021-04-21,14995.75
7656717,57285,4,2021-03-31,2,2021-04-02,2021-04-11,18238.1
7656718,57199,5,2021-03-31,8,2021-04-10,2021-04-29,20251.0
7656719,57334,4,2021-03-31,2,2021-04-10,2021-04-20,8313.45
7656720,57244,6,2021-03-31,2,2021-04-08,2021-04-21,21806.0
7656721,57156,4,2021-03-31,1,2021-04-09,2021-04-24,17293.8
7656722,57351,4,2021-03-31,4,2021-04-09,2021-04-12,7220.0
7656723,57312,4,2021-03-31,2,2021-04-04,2021-04-19,40764.5
7656724,57190,5,2021-03-31,5,2021-04-06,2021-04-22,6384.0
7656725,57362,4,2021-03-31,2,2021-04-10,2021-04-28,7936.3
7656726,57103,3,2021-04-01,4,2021-04-08,2021-04-11,36764.0
7656727,57202,4,2021-04-01,2,2021-04-08,2021-04-15,20785.0
7656728,57396,4,2021-04-01,4,2021-04-11,2021-04-26,39985.0
7656729,57143,4,2021-04-01,1,2021-04-08,2021-04-20,19148.0
7656730,57350,4,2021-04-01,1,2021-04-02,2021-04-19,6282.0
7656731,57233,6,2021-04-01,2,2021-04-04,2021-04-15,20535.0
7656732,57225,4,2021-04-01,1,2021-04-09,2021-04-27,32277.0
7656733,57086,1,2021-04-01,4,2021-04-11,2021-05-01,26040.0
7656734,57211,3,2021-04-01,5,2021-04-02,2021-04-13,30979.0
7656735,57380,2,2021-04-02,7,2021-04-08,2021-04-23,5530.0
7656736,57412,4,2021-04-02,6,2021-04-12,2021-04-23,9256.0
7656737,57386,4,2021-04-02,4,2021-04-05,2021-04-14,14351.0
7656738,57372,4,2021-04-02,5,2021-04-05,2021-04-22,5483.0
7656739,57237,4,2021-04-02,2,2021-04-09,2021-04-23,31497.0
7656740,57325,3,2021-04-03,2,2021-04-12,2021-04-25,4256.0
7656741,57368,4,2021-04-03,8,2021-04-08,2021-04-22,3601.0
7656742,57410,3,2021-04-03,3,2021-04-12,2021-04-30,32371.0
7656743,57209,4,2021-04-03,8,2021-04-13,2021-04-29,2505.0
7656744,57143,6,2021-04-03,7,2021-04-09,2021-04-28,4335.0
7656745,57086,6,2021-04-03,3,2021-04-08,2021-04-23,8535.0
7656746,57327,1,2021-04-03,1,2021-04-09,2021-04-26,8584.0
7656747,57360,5,2021-04-03,1,2021-04-12,2021-04-30,28078.0
7656748,57151,5,2021-04-03,2,2021-04-08,2021-04-19,21180.0
7656749,57119,3,2021-04-04,6,2021-04-10,2021-04-29,6006.0
7656750,57398,5,2021-04-04,3,2021-04-07,2021-04-10,8034.0
7656751,57303,5,2021-04-04,2,2021-04-14,2021-04-23,55790.0
7656752,57315,5,2021-04-05,3,2021-04-13,2021-04-24,50777.0
7656753,57212,3,2021-04-05,3,2021-04-08,2021-04-16,27248.0
7656754,57389,4,2021-04-05,4,2021-04-15,2021-04-29,16821.0
7656755,57189,4,2021-04-05,5,2021-04-15,2021-04-23,15542.0
7656756,57243,4,2021-04-05,4,2021-04-13,2021-04-30,23447.0
7656757,57314,4,2021-04-05,5,2021-04-08,2021-04-23,12919.0
7656758,57343,3,2021-04-05,1,2021-04-08,2021-04-28,12153.0
7656759,57230,3,2021-04-05,3,2021-04-10,2021-04-13,28857.0
7656760,57097,6,2021-04-05,2,2021-04-14,2021-04-19,18787.0
7656761,57313,4,2021-04-06,2,2021-04-08,2021-04-11,750.0
7656762,57312,4,2021-04-06,3,2021-04-16,2021-05-03,37372.0
7656763,57372,4,2021-04-06,6,2021-04-14,2021-04-23,8213.0
7656764,57114,3,2021-04-06,4,2021-04-16,2021-04-23,595.0
7656765,57298,4,2021-04-06,4,2021-04-16,2021-04-27,39346.0
7656766,57404,4,2021-04-06,4,2021-04-09,2021-04-10,11542.0
7656767,57398,4,2021-04-06,3,2021-04-13,2021-04-26,27370.0
7656768,57418,5,2021-04-06,6,2021-04-15,2021-04-16,23098.0
7656769,57135,4,2021-04-06,4,2021-04-13,2021-04-26,26192.0
7656770,57215,4,2021-04-06,4,2021-04-09,2021-04-22,33767.0
7656771,57114,5,2021-04-07,1,2021-04-09,2021-04-19,26393.0
7656772,57344,3,2021-04-07,6,2021-04-16,2021-05-03,17716.0
7656773,57390,6,2021-04-07,8,2021-04-11,2021-04-24,63969.0
7656774,57409,4,2021-04-07,8,2021-04-12,2021-04-21,36095.0
7656775,57188,4,2021-04-07,8,2021-04-17,2021-04-23,15510.0
7656776,57340,4,2021-04-07,8,2021-04-15,2021-04-29,9204.0
7656777,57422,4,2021-04-07,8,2021-04-11,2021-04-18,22375.0
7656778,57271,3,2021-04-07,5,2021-04-13,2021-04-23,12118.0
7656779,57402,4,2021-04-07,6,2021-04-14,2021-04-16,37982.0
7656780,57183,3,2021-04-07,2,2021-04-13,2021-04-14,25427.0
7656781,57129,6,2021-04-08,6,2021-04-10,2021-04-25,14004.0
7656782,57315,4,2021-04-08,5,2021-04-13,2021-05-03,13750.0
7656783,57348,3,2021-04-08,6,2021-04-11,2021-04-17,20896.0
7656784,57142,3,2021-04-08,6,2021-04-11,2021-04-17,22628.0
7656785,57150,4,2021-04-08,1,2021-04-14,2021-04-22,3531.0
7656786,57401,3,2021-04-08,1,2021-04-09,2021-04-23,34225.0
7656787,57198,5,2021-04-09,2,2021-04-11,2021-05-01,45338.0
7656788,57311,6,2021-04-09,2,2021-04-17,2021-04-30,20328.0
7656789,57366,6,2021-04-09,2,2021-04-19,2021-04-21,8641.0
7656790,57137,4,2021-04-09,6,2021-04-14,2021-04-16,4893.0
7656791,57386,6,2021-04-09,6,2021-04-15,2021-05-05,18284.0
7656792,57259,3,2021-04-09,2,2021-04-16,2021-05-01,36806.0
7656793,57205,4,2021-04-09,2,2021-04-17,2021-04-18,7586.0
7656794,57221,4,2021-04-09,3,2021-04-18,2021-05-02,10984.0
7656795,57359,3,2021-04-09,4,2021-04-13,2021-04-19,2746.0
7656796,57148,3,2021-04-09,1,2021-04-16,2021-04-26,22083.0
7656797,57305,4,2021-04-09,4,2021-04-19,2021-05-02,10465.0
7656798,57408,4,2021-04-09,2,2021-04-15,2021-04-19,46408.0
7656799,57191,4,2021-04-09,7,2021-04-16,2021-04-25,41649.0
7656800,57292,3,2021-04-09,1,2021-04-14,2021-04-24,27358.0
7656801,57306,3,2021-04-09,4,2021-04-10,2021-04-28,780.0
7656802,57297,5,2021-04-09,2,2021-04-10,2021-04-17,8515.0
7656803,57339,4,2021-04-09,8,2021-04-12,2021-05-01,100679.0
7656804,57236,4,2021-04-09,6,2021-04-13,2021-04-16,11103.0
7656805,57125,4,2021-04-10,6,2021-04-12,2021-04-22,4522.0
7656806,57291,4,2021-04-10,3,2021-04-17,2021-04-25,11623.0
7656807,57362,5,2021-04-10,1,2021-04-16,2021-04-25,32665.0
7656808,57425,4,2021-04-10,7,2021-04-18,2021-05-06,27293.0
7656809,57396,4,2021-04-10,7,2021-04-19,2021-05-02,1425.0
7656810,57202,5,2021-04-10,4,2021-04-11,2021-04-18,17213.0
7656811,57128,6,2021-04-10,5,2021-04-18,2021-04-20,88539.0
7656812,57146,4,2021-04-11,6,2021-04-21,2021-04-27,19867.0
7656813,57167,3,2021-04-11,4,2021-04-14,2021-04-27,2472.0
7656814,57404,4,2021-04-11,6,2021-04-12,2021-05-01,6096.0
7656815,57183,5,2021-04-11,8,2021-04-21,2021-05-01,25571.0
7656816,57335,3,2021-04-11,2,2021-04-12,2021-04-17,23270.0
7656817,57312,4,2021-04-11,7,2021-04-14,2021-05-02,9190.0
7656818,57344,4,2021-04-11,6,2021-04-19,2021-05-06,424.0
7656819,57082,2,2021-04-11,5,2021-04-15,2021-04-26,25356.0
7656820,57417,4,2021-04-11,3,2021-04-21,2021-05-06,15656.0
7656821,57383,4,2021-04-12,7,2021-04-18,2021-05-06,15738.0
7656822,57362,6,2021-04-12,6,2021-04-17,2021-04-25,180.0
7656823,57300,3,2021-04-12,5,2021-04-15,2021-05-05,12114.0
7656824,57426,4,2021-04-12,8,2021-04-17,2021-04-23,34837.0
7656825,57334,3,2021-04-12,7,2021-04-16,2021-04-20,33865.0
7656826,57194,4,2021-04-12,1,2021-04-16,2021-04-24,1233.0
7656827,57275,3,2021-04-12,4,2021-04-20,2021-04-23,23987.0
7656828,57219,6,2021-04-12,5,2021-04-18,2021-04-20,16106.0
7656829,57361,4,2021-04-12,6,2021-04-22,2021-04-27,1520.0
7656830,57235,4,2021-04-13,6,2021-04-20,2021-04-27,6782.0
7656831,57271,6,2021-04-13,3,2021-04-16,2021-04-23,3402.0
7656832,57241,5,2021-04-13,5,2021-04-18,2021-04-20,31304.0
7656833,57400,5,2021-04-13,5,2021-04-16,2021-04-17,2235.0
7656834,57370,4,2021-04-13,1,2021-04-17,2021-04-18,3743.0
7656835,57176,5,2021-04-13,1,2021-04-18,2021-05-01,2808.0
7656836,57104,4,2021-04-14,8,2021-04-17,2021-05-05,7973.0
7656837,57379,4,2021-04-14,3,2021-04-23,2021-05-03,8644.0
7656838,57322,3,2021-04-14,5,2021-04-24,2021-05-07,2964.0
7656839,57330,4,2021-04-14,7,2021-04-22,2021-05-04,8095.0
7656840,57110,6,2021-04-14,6,2021-04-16,2021-04-24,16531.0
7656841,57357,3,2021-04-14,3,2021-04-22,2021-05-04,29124.0
7656842,57411,4,2021-04-15,6,2021-04-22,2021-04-27,5909.0
7656843,57239,4,2021-04-15,1,2021-04-24,2021-04-27,31782.0
7656844,57244,4,2021-04-15,1,2021-04-19,2021-05-06,7979.0
7656845,57273,4,2021-04-15,4,2021-04-18,2021-04-23,9592.0
7656846,57238,4,2021-04-15,3,2021-04-25,2021-05-11,13446.0
7656847,57297,6,2021-04-15,6,2021-04-16,2021-05-01,22666.0
7656848,57093,3,2021-04-15,7,2021-04-19,2021-04-22,2838.0
7656849,57168,4,2021-04-15,6,2021-04-17,2021-05-06,17571.0
7656850,57328,5,2021-04-15,4,2021-04-16,2021-04-29,12277.0
7656851,57309,4,2021-04-15,1,2021-04-20,2021-04-21,28463.0
7656852,57243,4,2021-04-16,1,2021-04-21,2021-04-24,870.0
7656853,57430,6,2021-04-16,2,2021-04-22,2021-04-30,8990.0
7656854,57208,4,2021-04-16,4,2021-04-21,2021-04-27,1168.0
7656855,57355,5,2021-04-16,5,2021-04-19,2021-05-04,22977.0
7656856,57218,3,2021-04-16,1,2021-04-20,2021-05-03,69918.0
7656857,57403,4,2021-04-16,6,2021-04-26,2021-05-13,10385.0
7656858,57096,4,2021-04-17,2,2021-04-18,2021-04-19,25845.0
7656859,57343,6,2021-04-17,6,2021-04-19,2021-04-29,5877.0
7656860,57179,4,2021-04-17,6,2021-04-24,2021-05-09,8412.0
7656861,57259,3,2021-04-17,7,2021-04-22,2021-05-05,26850.0
7656862,57251,3,2021-04-17,8,2021-04-25,2021-04-29,34121.0
7656863,57103,5,2021-04-18,3,2021-04-19,2021-04-26,6010.0
7656864,57153,6,2021-04-18,7,2021-04-20,2021-04-23,34700.0
7656865,57389,4,2021-04-18,8,2021-04-22,2021-05-03,10135.0
7656866,57396,5,2021-04-18,2,2021-04-21,2021-05-02,14872.0
7656867,57403,4,2021-04-18,8,2021-04-21,2021-04-25,2388.0
7656868,57193,4,2021-04-18,8,2021-04-28,2021-05-08,89386.0
7656869,57229,4,2021-04-18,5,2021-04-25,2021-05-06,10187.0
7656870,57358,5,2021-04-18,7,2021-04-21,2021-05-04,94296.0
7656871,57345,4,2021-04-18,2,2021-04-26,2021-05-02,2562.0
7656872,57403,6,2021-04-18,3,2021-04-27,2021-05-03,3486.0
7656873,57298,4,2021-04-18,1,2021-04-21,2021-04-23,7053.0
7656874,57430,3,2021-04-19,6,2021-04-20,2021-05-04,21703.0
7656875,57280,3,2021-04-19,5,2021-04-24,2021-04-29,703.0
7656876,57359,4,2021-04-19,7,2021-04-29,2021-05-03,9084.0
7656877,57209,4,2021-04-19,1,2021-04-20,2021-05-09,991.0
7656878,57392,6,2021-04-19,1,2021-04-21,2021-05-05,6291.0
7656879,57324,3,2021-04-19,4,2021-04-29,2021-05-03,1458.0
7656880,57265,5,2021-04-19,1,2021-04-23,2021-04-24,25901.0
7656881,57231,4,2021-04-19,7,2021-04-21,2021-05-01,11535.0
7656882,57386,2,2021-04-20,1,2021-04-28,2021-05-04,22433.0
7656883,57158,4,2021-04-20,4,2021-04-29,2021-05-19,1991.0
7656884,57334,5,2021-04-20,6,2021-04-24,2021-04-26,12664.0
7656885,57413,4,2021-04-20,4,2021-04-27,2021-05-14,26487.0
7656886,57099,4,2021-04-20,2,2021-04-23,2021-05-05,4577.0
7656887,57362,4,2021-04-20,4,2021-04-28,2021-05-06,10120.0
7656888,57194,4,2021-04-21,3,2021-04-22,2021-05-09,8463.0
7656889,57354,4,2021-04-21,7,2021-04-27,2021-05-04,15079.0
7656890,57358,5,2021-04-22,8,2021-04-28,2021-04-30,6236.0
7656891,57263,4,2021-04-22,3,2021-05-01,2021-05-02,7047.0
7656892,57135,3,2021-04-22,3,2021-04-30,2021-05-05,7541.0
7656893,57251,4,2021-04-22,4,2021-04-26,2021-04-27,12281.0
7656894,57332,4,2021-04-22,7,2021-04-28,2021-05-11,58147.0
7656895,57312,4,2021-04-22,1,2021-04-28,2021-05-05,2682.0
7656896,57245,5,2021-04-22,2,2021-04-30,2021-05-02,22668.0
7656897,57401,3,2021-04-22,5,2021-04-26,2021-04-30,2675.0
7656898,57328,4,2021-04-22,2,2021-04-30,2021-05-11,9041.0
7656899,57263,5,2021-04-22,8,2021-04-30,2021-05-20,19106.0
7656900,57346,5,2021-04-22,2,2021-04-23,2021-04-25,4122.0
7656901,57249,4,2021-04-22,4,2021-05-02,2021-05-07,4528.0
7656902,57185,5,2021-04-23,3,2021-05-02,2021-05-06,3543.0
7656903,57438,6,2021-04-23,8,2021-04-25,2021-05-11,6330.0
7656904,57341,4,2021-04-23,4,2021-04-29,2021-05-14,28940.0
7656905,57366,6,2021-04-23,3,2021-05-01,2021-05-19,19009.0
7656906,57348,4,2021-04-23,8,2021-04-26,2021-04-28,7697.0
7656907,57157,3,2021-04-23,1,2021-05-01,2021-05-02,8771.0
7656908,57090,3,2021-04-23,1,2021-04-24,2021-05-03,9249.0
7656909,57398,4,2021-04-23,1,2021-04-24,2021-05-04,3753.0
7656910,57309,4,2021-04-23,4,2021-04-26,2021-05-16,15996.0
7656911,57433,4,2021-04-24,6,2021-04-26,2021-05-11,68690.0
7656912,57353,4,2021-04-24,8,2021-05-04,2021-05-23,32125.0
7656913,57277,4,2021-04-24,5,2021-05-01,2021-05-19,19100.0
7656914,57241,4,2021-04-24,2,2021-05-03,2021-05-13,1724.0
7656915,57427,3,2021-04-24,5,2021-04-29,2021-05-09,20514.0
7656916,57331,4,2021-04-24,4,2021-04-25,2021-05-14,50787.0
7656917,57242,4,2021-04-24,5,2021-05-04,2021-05-07,4374.0
7656918,57302,5,2021-04-25,7,2021-05-02,2021-05-13,5763.0
7656919,57283,3,2021-04-25,6,2021-04-28,2021-04-30,1421.0
7656920,57337,6,2021-04-25,4,2021-04-29,2021-05-19,3192.0
7656921,57398,4,2021-04-25,6,2021-04-28,2021-05-11,40820.0
7656922,57291,4,2021-04-25,2,2021-05-05,2021-05-08,5064.0
7656923,57137,4,2021-04-25,6,2021-04-26,2021-05-04,28678.0
7656924,57436,3,2021-04-25,5,2021-05-05,2021-05-22,3720.0
7656925,57406,2,2021-04-25,2,2021-04-26,2021-05-14,13323.0
7656926,57339,3,2021-04-25,7,2021-05-01,2021-05-09,12559.0
7656927,57230,4,2021-04-25,3,2021-05-05,2021-05-08,32887.0
7656928,57236,4,2021-04-25,8,2021-05-05,2021-05-08,2418.0
7656929,57310,3,2021-04-26,6,2021-05-05,2021-05-14,27812.0
7656930,57404,4,2021-04-26,8,2021-04-28,2021-05-06,11111.0
7656931,57138,3,2021-04-26,1,2021-05-03,2021-05-19,49567.0
7656932,57207,4,2021-04-26,5,2021-05-01,2021-05-10,20901.0
7656933,57190,4,2021-04-26,1,2021-05-06,2021-05-09,2370.0
7656934,57208,3,2021-04-26,5,2021-05-04,2021-05-13,18437.0
7656935,57087,3,2021-04-26,8,2021-05-06,2021-05-26,16702.0
7656936,57209,3,2021-04-26,3,2021-04-30,2021-05-13,41604.0
7656937,57290,4,2021-04-26,5,2021-05-04,2021-05-24,6348.0
7656938,57388,4,2021-04-27,7,2021-05-02,2021-05-15,29719.0
7656939,57083,4,2021-04-27,3,2021-04-30,2021-05-17,9241.0
7656940,57107,3,2021-04-27,3,2021-04-28,2021-05-05,22646.0
7656941,57337,6,2021-04-27,2,2021-05-02,2021-05-12,37994.0
7656942,57387,6,2021-04-27,5,2021-05-04,2021-05-22,4260.0
7656943,57314,4,2021-04-27,3,2021-05-05,2021-05-12,17958.0
7656944,57269,3,2021-04-27,3,2021-05-02,2021-05-14,46972.0
7656945,57433,6,2021-04-28,7,2021-04-30,2021-05-16,6066.0
7656946,57396,5,2021-04-28,6,2021-05-07,2021-05-09,27379.0
7656947,57194,4,2021-04-28,5,2021-05-01,2021-05-11,9754.0
7656948,57194,5,2021-04-28,4,2021-05-07,2021-05-19,33304.0
7656949,57276,4,2021-04-28,8,2021-04-29,2021-05-18,20512.0
7656950,57180,4,2021-04-28,3,2021-05-01,2021-05-02,7291.0
7656951,57381,3,2021-04-28,7,2021-05-03,2021-05-16,13386.0
7656952,57199,4,2021-04-28,7,2021-05-01,2021-05-08,2430.0
7656953,57345,4,2021-04-28,8,2021-05-07,2021-05-17,28183.0
7656954,57137,4,2021-04-29,1,2021-05-01,2021-05-07,12427.0
7656955,57216,4,2021-04-29,7,2021-05-01,2021-05-11,6499.0
7656956,57254,5,2021-04-29,4,2021-05-07,2021-05-16,18479.0
7656957,57365,4,2021-04-29,2,2021-05-04,2021-05-17,10340.0
7656958,57419,5,2021-04-29,8,2021-05-09,2021-05-19,1400.0
7656959,57409,3,2021-04-29,1,2021-05-03,2021-05-22,32557.0
7656960,57105,4,2021-04-29,2,2021-05-01,2021-05-02,27168.0
7656961,57211,5,2021-04-29,2,2021-05-05,2021-05-13,12922.0
7656962,57364,4,2021-04-30,6,2021-05-03,2021-05-13,24179.0
7656963,57156,6,2021-04-30,4,2021-05-05,2021-05-06,33940.0
7656964,57325,4,2021-04-30,3,2021-05-09,2021-05-18,11567.0
7656965,57333,3,2021-05-01,7,2021-05-03,2021-05-20,89448.0
7656966,57363,6,2021-05-01,1,2021-05-11,2021-05-14,101464.0
7656967,57372,4,2021-05-01,1,2021-05-06,2021-05-20,18861.0
7656968,57378,4,2021-05-01,6,2021-05-02,2021-05-13,22660.0
7656969,57152,3,2021-05-01,7,2021-05-02,2021-05-03,1605.0
7656970,57372,4,2021-05-01,3,2021-05-02,2021-05-20,16366.0
7656971,57354,3,2021-05-01,6,2021-05-11,2021-05-29,30624.0
7656972,57250,3,2021-05-01,6,2021-05-11,2021-05-21,4712.0
7656973,57349,5,2021-05-02,2,2021-05-10,2021-05-14,29022.0
7656974,57133,3,2021-05-02,7,2021-05-10,2021-05-13,6946.0
7656975,57442,3,2021-05-02,4,2021-05-06,2021-05-18,12087.0
7656976,57133,3,2021-05-02,4,2021-05-08,2021-05-28,31040.0
